listen_id,date_key,user_id,track_id,device_id,geo_id,listen_seconds,is_skipped,is_completed,session_id,is_first_time_user_track
26414,20250328,802,59,3,22,191,0,1,91854,0
26415,20240815,623,434,7,23,90,0,1,108696,0
26416,20240204,1756,112,17,51,151,0,0,418608,1
26417,20241201,1572,227,8,25,163,0,1,357184,1
26418,20240306,2488,273,16,9,120,0,0,315797,1
26419,20240319,1002,280,15,56,217,0,1,241674,1
26420,20250131,470,382,2,15,204,0,1,231151,1
26421,20250908,2428,56,14,43,23,1,0,341702,1
26422,20240126,1213,536,10,37,166,0,0,293956,1
26423,20250629,1702,378,14,5,79,0,0,27988,1
26424,20240127,110,365,14,36,153,0,1,244972,1
26425,20240709,799,170,8,47,280,0,1,239418,1
26426,20240327,2463,4,19,7,233,0,1,237869,1
26427,20240210,2402,428,12,55,98,0,0,109064,1
26428,20240502,2456,322,17,44,76,0,0,77793,1
26429,20240908,2093,264,7,18,320,0,1,241329,1
26430,20241026,1280,375,12,10,228,0,1,229972,1
26431,20240718,1470,465,8,15,180,0,0,268550,1
26432,20250426,196,379,15,42,281,0,1,374067,1
26433,20250216,1998,288,17,33,207,0,1,411703,1
26434,20240121,1880,590,10,30,20,1,0,368585,1
26435,20251205,1811,406,9,29,176,0,0,72471,1
26436,20240615,930,160,13,21,158,0,1,348797,1
26437,20240211,638,120,19,31,216,0,1,296864,1
26438,20250521,2047,319,8,28,45,0,0,42187,1
26439,20251028,2432,59,11,22,17,1,0,399996,1
26440,20241130,1047,27,10,26,241,0,1,430258,1
26441,20250321,147,388,12,9,135,0,1,15985,1
26442,20240104,2268,273,17,51,187,0,1,13963,1
26443,20240305,1760,538,12,50,203,0,1,343840,1
26444,20240825,1729,4,3,3,24,1,0,347891,1
26445,20240423,2355,472,11,21,100,0,0,367158,1
26446,20251006,1726,471,12,60,101,0,1,210250,1
26447,20240129,1579,563,15,23,96,0,0,219106,1
26448,20240206,1812,538,6,5,19,1,0,383867,1
26449,20250306,1218,574,14,45,179,0,1,225888,0
26450,20241215,684,59,14,10,134,0,0,389108,0
26451,20241206,614,215,20,56,83,0,0,133611,1
26452,20240106,1845,574,5,2,174,0,1,442452,1
26453,20250427,591,554,19,6,87,0,0,177358,1
26454,20241204,2331,538,18,37,6,1,0,185233,1
26455,20250921,985,396,17,19,169,0,1,116053,1
26456,20240812,1618,574,10,14,188,0,1,71671,0
26457,20250316,110,289,7,36,129,0,0,35200,1
26458,20240711,1117,225,16,15,56,0,0,497086,1
26459,20250922,977,585,8,50,81,0,0,26804,1
26460,20250309,1898,223,3,41,165,0,1,270448,1
26461,20250805,147,574,8,34,177,0,1,51860,0
26462,20240531,985,254,4,19,194,0,1,210415,1
26463,20241025,2174,479,7,15,87,0,0,136383,1
26464,20251104,1718,325,5,53,10,1,0,471998,1
26465,20251210,1966,412,19,1,13,1,0,455509,1
26466,20250514,1923,574,17,55,177,0,1,454044,1
26467,20240921,1703,476,7,22,293,0,1,424899,1
26468,20240725,950,529,8,58,125,0,0,256502,1
26469,20241002,977,307,2,50,138,0,1,383974,1
26470,20250128,134,50,2,23,70,0,0,394609,1
26471,20240929,486,574,12,26,177,0,1,160849,0
26472,20241123,1439,574,16,42,112,0,0,461775,0
26473,20250330,2252,172,1,28,104,0,0,225470,0
26474,20240128,1571,574,19,6,74,0,0,12199,1
26475,20240930,938,387,20,21,107,0,0,319214,1
26476,20240420,2115,237,16,22,176,0,1,94006,1
26477,20250529,1117,27,5,19,231,0,0,202588,1
26478,20250422,623,529,17,9,162,0,1,281264,1
26479,20240517,204,579,1,30,137,0,1,278857,1
26480,20240805,2104,101,15,21,111,0,0,197845,1
26481,20250808,1576,5,15,36,264,0,1,347317,1
26482,20241122,1506,208,20,1,112,0,0,49332,1
26483,20241001,1839,574,13,54,80,0,0,295768,0
26484,20240804,1559,574,2,10,174,0,1,51405,1
26485,20250412,844,290,1,25,105,0,0,452074,1
26486,20240617,1579,540,13,23,92,0,0,426051,1
26487,20250814,360,173,6,32,188,0,0,395872,1
26488,20240111,697,397,15,26,96,0,0,325547,1
26489,20250305,1376,439,3,22,74,0,0,344327,1
26490,20250522,178,58,1,58,26,1,0,251809,1
26491,20240202,2090,75,3,37,10,1,0,108467,1
26492,20251101,116,45,15,56,175,0,0,358452,0
26493,20240702,892,596,5,58,245,0,1,149184,1
26494,20240621,1128,257,7,54,16,1,0,478147,1
26495,20240814,1742,193,20,40,222,0,1,454029,1
26496,20240516,385,225,18,43,158,0,1,249865,1
26497,20241120,2090,574,7,26,132,0,0,257453,0
26498,20251104,1054,27,19,33,133,0,0,405545,1
26499,20250730,614,574,18,56,91,0,0,93736,0
26500,20250701,254,397,4,9,93,0,0,301325,0
26501,20241009,2315,368,3,59,96,0,0,328235,1
26502,20240713,985,225,8,50,160,0,1,358556,1
26503,20250519,927,27,17,39,254,0,1,362760,1
26504,20250804,461,567,2,31,143,0,0,385286,1
26505,20250923,1299,361,18,19,91,0,1,328331,1
26506,20240418,762,4,8,46,229,0,1,51658,1
26507,20250809,420,465,3,54,196,0,1,315377,1
26508,20240612,1894,280,3,45,201,0,1,25603,1
26509,20250920,2263,262,9,38,97,0,0,96791,1
26510,20250816,848,39,9,6,253,0,1,202860,0
26511,20250215,684,439,12,10,100,0,0,43989,1
26512,20240617,892,434,3,58,34,0,0,158535,0
26513,20240405,2314,574,7,18,12,1,0,78647,1
26514,20240127,1513,55,11,51,80,0,0,156407,1
26515,20240416,420,574,5,54,171,0,1,408588,0
26516,20240112,1614,322,12,20,215,0,1,240916,1
26517,20240419,978,30,12,31,206,0,1,252362,1
26518,20240723,41,495,8,47,213,0,1,276930,1
26519,20240911,2419,273,11,34,95,0,0,409453,1
26520,20250330,299,50,16,26,85,0,0,374725,1
26521,20240417,1015,59,12,14,139,0,0,398018,0
26522,20251203,1685,574,7,19,181,0,1,416649,1
26523,20251025,1517,434,2,29,82,0,1,253971,1
26524,20250803,15,574,6,25,136,0,0,436299,0
26525,20250531,1563,507,12,13,194,0,0,497668,1
26526,20250819,1848,434,5,3,88,0,1,245605,0
26527,20240521,2163,59,10,30,176,0,1,14218,1
26528,20250223,472,303,18,41,159,0,1,362609,1
26529,20250122,96,135,4,15,236,0,1,498686,1
26530,20240501,2355,78,14,21,105,0,1,423703,1
26531,20241210,1742,337,17,42,176,0,1,400976,1
26532,20250214,1128,191,12,44,178,0,1,196239,1
26533,20240330,1843,574,14,44,105,0,0,463920,1
26534,20240523,394,27,17,26,131,0,0,61549,1
26535,20241110,2385,27,5,35,237,0,1,266859,1
26536,20250426,1678,434,4,28,28,1,0,407081,0
26537,20250503,2210,50,9,48,9,1,0,152076,1
26538,20250222,1436,384,3,19,113,0,1,123602,1
26539,20250110,2021,538,19,45,198,0,1,100758,1
26540,20241107,779,59,2,57,190,0,1,438103,0
26541,20250307,336,45,15,15,58,0,0,331428,1
26542,20250427,854,574,11,5,174,0,1,492159,0
26543,20240611,2258,572,8,19,102,0,0,475489,1
26544,20250618,1785,144,13,38,13,1,0,226980,1
26545,20250710,1132,325,12,45,238,0,1,33033,1
26546,20240127,572,72,17,44,212,0,1,107141,1
26547,20250806,1527,565,8,54,130,0,1,281048,0
26548,20251122,1521,88,8,43,13,1,0,336920,1
26549,20241121,1353,554,14,48,10,1,0,157937,1
26550,20240611,1868,146,19,43,295,0,1,290564,1
26551,20250130,592,58,7,35,276,0,1,454557,1
26552,20240721,1305,108,15,37,107,0,0,257274,1
26553,20250214,740,369,6,18,128,0,0,298595,1
26554,20250702,510,574,7,32,65,0,0,122102,0
26555,20240613,790,27,13,47,237,0,1,96717,1
26556,20241105,2021,60,18,44,33,0,0,461168,1
26557,20250827,297,382,5,29,21,1,0,96554,1
26558,20250515,668,50,4,25,219,0,1,99885,0
26559,20250626,1360,226,16,38,87,0,0,407973,1
26560,20250502,978,246,10,31,88,0,0,102647,1
26561,20240605,2102,329,15,47,214,0,1,353248,1
26562,20250314,1970,474,11,52,13,1,0,486130,1
26563,20250924,1741,143,18,60,28,1,0,401607,1
26564,20250321,683,209,5,7,215,0,1,148953,1
26565,20240530,45,289,19,8,48,0,0,475615,1
26566,20240102,757,260,17,12,115,0,0,287720,1
26567,20241227,1535,473,13,2,59,0,0,102185,1
26568,20251207,259,27,2,20,261,0,1,417543,1
26569,20240910,2093,62,13,18,47,0,0,333190,1
26570,20240428,2460,59,17,38,70,0,0,48447,0
26571,20250426,1868,364,2,3,248,0,1,457348,0
26572,20241222,1020,45,8,11,84,0,0,162825,1
26573,20240522,2009,45,5,59,192,0,1,24815,1
26574,20250428,660,513,3,57,197,0,1,274805,1
26575,20250807,2376,577,3,8,140,0,0,163178,1
26576,20240404,883,27,9,59,27,1,0,125420,1
26577,20251221,1762,82,4,49,262,0,1,86844,1
26578,20241214,43,349,4,12,8,1,0,302834,1
26579,20251203,1609,574,7,2,163,0,0,473063,0
26580,20240107,697,346,16,26,27,1,0,383144,1
26581,20250204,263,250,17,19,132,0,0,322330,1
26582,20240302,1077,565,2,32,120,0,1,123482,1
26583,20250219,273,502,11,32,27,1,0,112478,1
26584,20241025,476,529,14,3,117,0,0,142449,1
26585,20240808,2252,129,18,28,148,0,1,435925,1
26586,20250922,169,434,6,16,90,0,1,431435,0
26587,20240214,1592,82,8,34,194,0,0,415225,1
26588,20250802,160,307,20,48,17,1,0,1889,1
26589,20241213,1831,565,11,27,78,0,0,163596,1
26590,20240406,2434,525,11,3,158,0,1,497258,1
26591,20241114,1065,385,19,28,125,0,1,427611,1
26592,20250718,2414,502,17,48,169,0,1,271088,1
26593,20240918,1640,42,4,18,11,1,0,20260,1
26594,20240101,1523,554,13,54,203,0,1,289510,1
26595,20250914,433,523,14,25,106,0,0,216482,1
26596,20240316,2376,484,6,8,81,0,1,428255,1
26597,20240105,2179,60,11,23,26,1,0,15554,1
26598,20250707,333,108,18,49,80,0,0,212922,1
26599,20251021,72,113,12,25,160,0,0,181180,1
26600,20251008,866,446,4,14,138,0,1,426337,1
26601,20250727,401,170,19,5,248,0,1,339755,1
26602,20241101,802,59,7,22,178,0,1,275701,1
26603,20240728,2385,390,18,12,156,0,0,91918,1
26604,20240530,2179,234,5,12,46,0,0,478831,1
26605,20251018,1090,323,18,35,10,1,0,458781,1
26606,20240427,668,479,1,25,60,0,0,321952,0
26607,20250723,1491,126,19,49,107,0,1,306314,1
26608,20240726,2343,574,16,34,89,0,0,71034,0
26609,20240802,1995,474,2,12,283,0,1,93360,1
26610,20240709,2192,542,3,5,82,0,0,14021,1
26611,20250820,1920,273,13,39,186,0,1,268780,1
26612,20251217,1291,404,10,60,257,0,1,296435,0
26613,20250219,365,516,6,25,259,0,1,441074,1
26614,20250118,2080,28,11,21,120,0,1,205229,1
26615,20241008,1669,240,17,3,139,0,0,226777,1
26616,20241003,1954,58,15,27,293,0,1,59776,1
26617,20240408,1865,529,2,10,134,0,0,78250,1
26618,20250703,604,574,18,12,53,0,0,429127,0
26619,20250129,683,574,17,30,124,0,0,271793,0
26620,20250720,2174,574,18,15,49,0,0,72311,0
26621,20241202,993,246,9,1,323,0,1,370580,1
26622,20240507,452,361,14,12,86,0,1,425306,1
26623,20240807,1644,258,8,15,179,0,1,212418,1
26624,20241031,704,240,11,49,63,0,0,264203,1
26625,20250813,1644,13,17,31,172,0,0,119775,1
26626,20241009,1521,410,20,20,185,0,0,235992,0
26627,20241105,1707,538,17,6,193,0,1,19906,1
26628,20240330,2488,263,14,9,154,0,1,190049,1
26629,20240625,672,570,5,40,95,0,0,226425,1
26630,20240404,2433,300,17,43,107,0,0,197732,1
26631,20241109,1924,434,3,3,85,0,1,208633,0
26632,20251204,2171,8,19,53,8,1,0,459545,1
26633,20241113,2021,434,3,12,84,0,1,324781,0
26634,20240428,53,175,5,43,178,0,0,76042,1
26635,20251006,1291,529,6,60,98,0,0,61543,1
26636,20250408,273,1,7,32,262,0,1,372883,1
26637,20250809,1732,57,2,42,164,0,1,59900,1
26638,20250429,158,541,10,8,130,0,0,278573,1
26639,20250514,89,299,2,33,112,0,0,426919,1
26640,20241204,2270,156,8,45,246,0,1,255503,0
26641,20251128,2299,18,9,32,13,1,0,24840,1
26642,20240729,1589,236,17,45,15,1,0,44545,1
26643,20241209,1144,523,19,5,14,1,0,398610,1
26644,20251009,2104,361,5,25,83,0,1,111575,0
26645,20240111,2402,59,3,55,19,1,0,308611,1
26646,20240904,145,244,16,49,84,0,1,155588,1
26647,20250412,266,225,18,54,25,1,0,250821,1
26648,20240510,2270,51,11,16,212,0,1,417999,1
26649,20250109,254,241,7,9,39,0,0,385412,1
26650,20250731,1816,59,14,57,191,0,1,412309,1
26651,20250923,1429,468,12,12,14,1,0,180887,1
26652,20250408,1316,122,3,60,190,0,1,492504,1
26653,20240930,254,172,8,9,150,0,1,86662,1
26654,20240516,1855,67,19,26,273,0,1,80444,1
26655,20240512,1541,524,12,57,176,0,1,447186,1
26656,20250621,2325,574,8,56,24,1,0,326434,0
26657,20250503,1209,90,7,41,229,0,1,105722,1
26658,20240506,2284,361,14,50,85,0,1,112350,1
26659,20250831,472,574,2,41,106,0,0,200560,1
26660,20241011,504,574,18,26,140,0,0,482523,0
26661,20250829,2372,59,18,56,176,0,1,84588,1
26662,20251203,254,419,8,9,279,0,1,372806,1
26663,20250828,575,347,10,44,13,1,0,95755,0
26664,20240318,365,273,15,25,183,0,1,48661,1
26665,20250503,1812,538,19,5,197,0,1,320022,0
26666,20250723,1972,27,2,39,147,0,0,264816,1
26667,20250723,2270,565,11,16,52,0,0,296624,0
26668,20240922,374,130,6,18,131,0,0,265465,1
26669,20240818,762,60,18,46,90,0,1,139537,1
26670,20251130,759,434,9,55,76,0,0,308718,0
26671,20241025,2428,574,5,43,83,0,0,191816,0
26672,20250517,1509,358,4,17,21,1,0,314487,1
26673,20251110,805,574,7,4,172,0,1,264627,0
26674,20240711,707,433,4,16,133,0,1,162143,1
26675,20251020,762,416,3,46,97,0,1,105881,1
26676,20250522,1813,82,14,55,24,1,0,233531,1
26677,20250526,1407,62,12,18,26,1,0,368746,1
26678,20250731,1589,434,16,42,83,0,1,295765,0
26679,20241117,1177,39,3,30,231,0,1,134040,1
26680,20241018,66,574,17,4,148,0,0,140389,1
26681,20241203,1755,167,10,14,10,1,0,100648,1
26682,20240213,1842,310,4,21,373,0,1,42452,1
26683,20250119,461,82,2,18,252,0,1,238020,1
26684,20250506,1663,303,13,19,142,0,0,264059,1
26685,20240610,2210,126,10,11,105,0,1,177594,1
26686,20240922,1547,565,14,3,36,0,0,331522,1
26687,20240804,1718,39,17,13,22,1,0,255875,0
26688,20250829,1788,274,13,59,117,0,1,372028,1
26689,20240313,772,499,1,31,194,0,1,246794,1
26690,20251108,384,574,7,23,51,0,0,383474,0
26691,20250809,1186,574,15,33,52,0,0,39517,0
26692,20240714,571,34,18,37,146,0,1,12915,1
26693,20250106,1755,59,3,14,178,0,1,112806,1
26694,20240801,1816,146,13,42,265,0,1,237270,1
26695,20250826,15,574,4,25,181,0,1,196403,0
26696,20240715,2376,574,2,8,188,0,1,275937,0
26697,20250223,2314,397,3,4,195,0,1,274961,1
26698,20250208,334,479,5,37,102,0,0,404459,1
26699,20250523,1198,314,19,2,124,0,0,339109,1
26700,20250426,518,574,12,30,176,0,1,422822,0
26701,20240620,2401,57,5,46,152,0,1,216783,1
26702,20240913,1460,530,9,47,121,0,1,399982,1
26703,20250708,1787,322,19,1,208,0,1,27837,1
26704,20240329,2434,307,13,3,23,1,0,45796,0
26705,20240804,1731,395,19,34,235,0,1,89016,1
26706,20241223,2198,319,6,40,138,0,1,337878,1
26707,20241126,586,571,9,47,29,1,0,325905,1
26708,20240820,571,135,10,52,216,0,1,226394,1
26709,20250821,1094,59,3,11,193,0,1,451846,1
26710,20250529,2225,434,14,12,29,1,0,369904,0
26711,20241111,101,495,8,37,226,0,1,498384,1
26712,20250417,1095,339,15,57,74,0,0,315375,1
26713,20250917,2095,434,7,60,85,0,1,364427,1
26714,20250305,452,323,3,12,90,0,1,79109,1
26715,20250715,1576,556,1,36,19,1,0,32356,1
26716,20251212,182,467,10,50,162,0,1,144671,1
26717,20240316,17,574,7,43,177,0,1,160822,1
26718,20240106,762,426,19,46,192,0,0,347106,1
26719,20241224,2030,439,8,5,77,0,0,40176,0
26720,20240530,106,361,5,56,87,0,1,441776,1
26721,20250515,879,375,10,15,222,0,1,118825,1
26722,20240124,1855,45,14,26,197,0,1,358187,1
26723,20250518,888,299,3,31,145,0,1,335472,1
26724,20251221,1199,133,1,50,198,0,1,59495,1
26725,20250824,1279,574,7,59,60,0,0,251842,0
26726,20240304,2271,574,13,31,56,0,0,368874,1
26727,20240415,2207,273,10,23,200,0,1,43556,1
26728,20240516,170,56,5,56,120,0,0,447126,1
26729,20250903,1768,254,20,35,196,0,1,69374,1
26730,20240130,1394,594,13,7,375,0,1,382139,1
26731,20250313,855,43,18,44,266,0,1,305594,1
26732,20240803,1246,574,10,51,131,0,0,106371,1
26733,20250103,2219,52,7,57,164,0,0,449023,1
26734,20250630,1955,386,14,29,82,0,1,361059,1
26735,20250404,1466,574,17,13,172,0,1,323419,0
26736,20240217,444,434,8,14,51,0,0,181916,1
26737,20240215,1580,82,13,35,23,1,0,117915,1
26738,20251207,1269,595,16,42,223,0,1,98250,1
26739,20240318,1114,574,2,34,18,1,0,265435,1
26740,20241207,2355,67,3,21,172,0,0,116350,1
26741,20240701,2487,356,13,45,27,1,0,79737,1
26742,20250117,2376,434,2,8,42,0,0,207288,0
26743,20241026,1868,409,12,43,190,0,1,492209,1
26744,20240615,1527,231,7,54,165,0,1,15812,1
26745,20240125,762,541,4,46,175,0,1,234081,1
26746,20240310,2363,169,19,43,214,0,1,169460,1
26747,20240424,1128,184,7,44,251,0,1,242570,1
26748,20241001,498,380,20,11,130,0,0,383085,1
26749,20250921,288,39,15,15,128,0,0,308172,1
26750,20240103,2130,45,9,42,86,0,0,488689,1
26751,20250831,779,574,13,57,19,1,0,21527,0
26752,20240624,1932,289,1,48,183,0,1,494404,1
26753,20240404,1599,390,7,54,153,0,0,96142,1
26754,20250921,683,589,9,30,20,1,0,98503,1
26755,20240217,2166,574,18,44,184,0,1,70704,1
26756,20250426,2147,503,13,25,189,0,1,495875,1
26757,20241012,435,404,3,41,29,1,0,471675,1
26758,20250925,312,148,19,41,140,0,0,394279,1
26759,20250424,1533,82,14,57,258,0,1,218470,0
26760,20241208,571,59,18,22,13,1,0,332640,0
26761,20240606,788,246,6,28,8,1,0,201793,1
26762,20240326,2343,153,3,58,208,0,1,388918,1
26763,20250116,444,565,15,14,56,0,0,146607,1
26764,20251006,1177,574,17,30,19,1,0,377495,0
26765,20250719,692,425,2,41,87,0,1,469721,1
26766,20251208,834,434,4,13,91,0,1,290182,0
26767,20241024,889,362,7,24,252,0,1,39559,1
26768,20250401,623,58,18,9,17,1,0,443519,0
26769,20240803,1924,572,10,3,175,0,1,336185,1
26770,20250409,2051,27,5,32,6,1,0,225873,1
26771,20250423,1382,439,8,10,14,1,0,466396,1
26772,20251214,2265,82,13,55,263,0,1,479567,1
26773,20250510,349,511,15,26,196,0,1,315730,1
26774,20250911,1300,434,16,8,91,0,1,205893,1
26775,20240408,2104,143,17,25,277,0,1,73834,1
26776,20241108,1584,508,10,59,204,0,1,407366,1
26777,20240521,2458,515,5,10,39,0,0,440682,1
26778,20250307,1523,343,3,54,181,0,1,292154,1
26779,20250914,2393,382,5,12,144,0,0,439566,1
26780,20240117,254,52,7,9,225,0,1,78869,1
26781,20250405,110,281,15,36,70,0,0,219037,1
26782,20240712,860,434,7,58,27,1,0,96554,1
26783,20250802,2144,44,12,43,217,0,1,365306,1
26784,20240324,132,236,4,44,63,0,0,106215,1
26785,20250919,614,304,14,56,20,1,0,155972,1
26786,20240711,2458,467,18,41,107,0,0,239453,1
26787,20250911,1638,241,8,13,80,0,0,430818,1
26788,20250228,958,574,9,3,110,0,0,261643,0
26789,20240310,204,531,13,30,226,0,1,194496,1
26790,20240811,1898,344,12,41,16,1,0,114631,1
26791,20250803,2315,468,20,31,147,0,1,479805,1
26792,20241208,1868,189,18,43,184,0,1,341859,0
26793,20240107,307,336,18,37,142,0,0,241879,1
26794,20250711,1356,397,20,7,181,0,1,336852,0
26795,20240504,985,171,13,38,130,0,1,434897,1
26796,20250418,2270,565,9,16,15,1,0,175893,0
26797,20241015,1920,382,3,39,198,0,1,481550,1
26798,20240706,2021,308,20,45,184,0,0,83468,1
26799,20250806,1016,193,20,38,112,0,0,235826,1
26800,20241214,60,574,5,7,66,0,0,118306,1
26801,20240627,1913,188,14,7,197,0,0,388069,1
26802,20240125,1617,59,5,46,27,1,0,457812,1
26803,20240702,365,48,12,25,154,0,0,305628,1
26804,20250719,1900,574,9,37,13,1,0,378727,0
26805,20240312,374,198,3,18,44,0,0,358238,1
26806,20250621,1868,434,2,43,68,0,0,457910,0
26807,20240804,1816,594,20,57,20,1,0,300433,1
26808,20250102,15,153,13,25,203,0,1,475990,1
26809,20250822,1959,434,13,54,19,1,0,480876,0
26810,20241112,995,378,13,3,67,0,0,63856,1
26811,20250829,1300,42,11,19,121,0,0,178343,1
26812,20250813,2402,225,1,55,169,0,1,32844,1
26813,20250509,2302,59,13,55,117,0,0,64837,1
26814,20251202,931,136,2,54,208,0,0,440880,1
26815,20250304,1812,572,11,5,175,0,1,421776,0
26816,20240427,1305,214,6,37,238,0,1,178984,1
26817,20251116,2091,27,14,21,75,0,0,51707,0
26818,20250226,762,574,3,46,158,0,0,455063,0
26819,20241207,1177,574,8,30,168,0,1,120864,0
26820,20241111,294,373,3,59,139,0,1,447892,1
26821,20250517,2319,230,15,20,191,0,0,350870,1
26822,20240110,2268,538,20,56,197,0,1,10176,1
26823,20250309,668,50,19,25,67,0,0,376207,1
26824,20240911,1509,432,15,17,23,1,0,353127,1
26825,20251213,916,62,9,18,89,0,1,420567,1
26826,20250824,388,572,18,55,91,0,0,343591,1
26827,20240104,116,499,3,56,196,0,1,454755,1
26828,20251219,2092,574,18,21,138,0,0,366754,0
26829,20241107,684,574,17,10,111,0,0,220485,0
26830,20240409,1305,527,5,37,217,0,1,498026,1
26831,20240919,2270,156,12,38,12,1,0,309424,1
26832,20240417,43,434,8,12,89,0,1,479354,0
26833,20240118,1402,574,12,58,159,0,0,93012,1
26834,20250216,2377,86,10,6,20,1,0,358655,1
26835,20250216,2044,87,8,3,105,0,1,52923,1
26836,20240511,548,493,6,22,40,0,0,17430,1
26837,20250202,496,434,5,53,78,0,0,142524,0
26838,20251101,1920,306,9,39,193,0,1,40088,1
26839,20240108,204,50,18,30,92,0,0,450152,1
26840,20240420,1529,497,5,31,242,0,1,151716,1
26841,20240902,571,218,1,24,180,0,0,282658,1
26842,20251028,2140,574,11,24,74,0,0,82099,0
26843,20250420,918,416,1,14,93,0,1,99725,1
26844,20240302,1020,495,20,11,191,0,0,274581,1
26845,20240721,2000,82,18,14,242,0,1,397397,1
26846,20240423,233,441,17,60,160,0,1,49764,1
26847,20250902,1535,574,9,2,184,0,1,19456,1
26848,20250603,2398,118,17,34,26,1,0,493262,1
26849,20251018,1666,483,8,40,29,1,0,443130,1
26850,20250611,208,272,17,14,54,0,0,161429,1
26851,20250819,2274,50,20,50,214,0,1,103623,1
26852,20251125,327,574,18,35,176,0,1,279036,0
26853,20240429,888,289,4,31,124,0,0,51855,1
26854,20250913,464,225,17,53,85,0,0,467045,1
26855,20240301,1840,522,16,1,75,0,0,186833,1
26856,20251101,634,9,20,58,9,1,0,204368,1
26857,20240817,629,408,14,21,232,0,1,92088,1
26858,20240503,1015,29,5,29,99,0,0,204312,1
26859,20251005,684,574,20,10,62,0,0,145122,0
26860,20250415,1983,574,14,13,173,0,1,146887,0
26861,20250225,1336,434,7,54,15,1,0,474145,0
26862,20240429,1432,361,18,20,91,0,1,409114,1
26863,20240928,405,510,5,29,233,0,1,298707,1
26864,20240710,2285,465,18,23,202,0,1,490578,1
26865,20250722,836,282,3,33,186,0,0,368329,1
26866,20250915,912,81,7,34,132,0,0,471706,1
26867,20240826,590,565,18,25,102,0,0,147993,1
26868,20240322,2393,454,1,12,87,0,1,10324,1
26869,20241224,1561,192,16,23,272,0,1,307733,1
26870,20240709,162,289,18,38,166,0,1,423313,1
26871,20241023,486,479,4,26,164,0,1,177913,0
26872,20251219,1207,434,14,7,6,1,0,127739,1
26873,20250725,483,574,16,32,180,0,1,55521,0
26874,20251127,1559,27,15,10,251,0,1,355343,1
26875,20240815,739,434,6,7,24,1,0,378513,1
26876,20250407,838,254,7,22,200,0,1,84970,1
26877,20241027,1989,172,19,20,159,0,1,466860,1
26878,20240409,1326,574,2,35,26,1,0,172737,1
26879,20240606,295,283,8,60,235,0,1,406575,1
26880,20240114,892,280,12,58,206,0,1,233472,1
26881,20250909,2258,166,5,19,153,0,0,32544,1
26882,20240915,2150,488,12,36,156,0,1,381130,1
26883,20241103,1913,293,13,7,87,0,0,16661,1
26884,20251213,2145,261,2,5,271,0,1,327825,1
26885,20241216,240,454,12,28,51,0,0,80474,1
26886,20240123,314,434,18,18,26,1,0,334258,1
26887,20240418,43,594,18,12,140,0,0,274221,1
26888,20250320,321,189,5,59,152,0,0,490699,1
26889,20241014,2093,574,3,18,22,1,0,341638,0
26890,20250209,100,346,10,41,29,1,0,9986,1
26891,20250304,1163,27,6,16,268,0,1,451411,1
26892,20240807,605,474,16,19,266,0,1,184562,1
26893,20241001,2117,254,20,45,179,0,0,40346,1
26894,20250130,2021,574,17,45,180,0,1,382116,0
26895,20251120,1931,273,4,15,188,0,1,455439,1
26896,20250311,915,59,19,53,177,0,1,269624,0
26897,20250221,2316,441,10,39,79,0,0,244817,1
26898,20250909,2256,224,15,11,19,1,0,282335,1
26899,20251212,1668,434,16,13,49,0,0,72830,0
26900,20240606,1571,173,14,6,111,0,0,81167,1
26901,20250326,804,216,1,30,103,0,1,356047,1
26902,20250624,1868,361,6,43,87,0,1,369845,0
26903,20241003,2347,350,7,36,195,0,0,148271,1
26904,20250504,758,595,7,36,224,0,1,430205,1
26905,20240723,683,369,13,30,159,0,1,487744,1
26906,20240423,631,425,15,56,85,0,1,459174,1
26907,20250527,2452,572,17,20,49,0,0,479857,1
26908,20250405,1385,6,16,16,146,0,0,381274,1
26909,20240123,2413,574,13,23,174,0,1,251046,1
26910,20240505,1578,215,8,7,186,0,1,280217,1
26911,20250409,691,549,18,25,143,0,0,487100,1
26912,20250121,1518,412,16,9,167,0,1,334614,1
26913,20250528,388,571,18,45,221,0,0,178197,0
26914,20241015,1115,254,20,6,193,0,1,145662,1
26915,20250527,1098,571,5,5,168,0,0,375905,1
26916,20241010,1487,574,14,10,23,1,0,341966,0
26917,20250923,940,178,20,42,165,0,0,26063,1
26918,20241013,1128,434,15,44,91,0,1,67789,0
26919,20240905,2207,102,17,3,111,0,0,73513,1
26920,20240126,462,434,19,36,21,1,0,477684,1
26921,20251028,2310,574,8,4,186,0,1,48264,0
26922,20250920,1380,434,18,36,8,1,0,6199,0
26923,20250228,1603,479,16,40,167,0,1,329495,1
26924,20250731,268,574,3,37,7,1,0,163432,0
26925,20240725,374,441,20,18,112,0,0,92056,1
26926,20250515,1861,148,12,39,219,0,1,156586,1
26927,20240226,2268,434,20,56,83,0,1,432823,1
26928,20241108,1306,574,14,19,171,0,1,408481,0
26929,20250915,422,476,2,26,291,0,1,322686,1
26930,20250516,2008,156,16,58,180,0,0,459186,0
26931,20251202,2299,574,11,32,69,0,0,196714,0
26932,20250409,1725,574,3,32,28,1,0,23803,0
26933,20250117,470,133,13,15,182,0,1,64611,1
26934,20250131,1012,240,12,53,15,1,0,488621,0
26935,20250112,2349,58,11,25,90,0,0,438173,1
26936,20240920,486,574,15,44,182,0,1,109753,0
26937,20250609,432,397,17,3,61,0,0,401526,1
